round,round_time_s,loss_mean,accuracy_mean,fit_clients,fit_failures,eval_clients,eval_failures
1,81.67345452308655,1.8776308059692384,0.6729,10,0,10,0
2,79.62648487091064,1.273639690876007,0.7761,10,0,10,0
