round,round_time_s,loss_mean,accuracy_mean,fit_clients,fit_failures,eval_clients,eval_failures
1,36.169981718063354,1.8695322126150131,0.71025,8,2,8,0
2,33.26310467720032,1.2582776844501495,0.766375,8,0,8,0
3,21.852831840515137,0.8836071118712425,0.82325,8,0,8,0
4,22.048034191131592,0.6984166726469994,0.849625,8,0,8,0
5,29.051424503326416,0.5944130346179008,0.86525,8,0,8,0
6,34.82813286781311,0.5289645195007324,0.875125,8,0,8,0
7,32.825204610824585,0.4846028946340084,0.882,8,0,8,0
8,18.60331916809082,0.45223958790302277,0.887625,8,0,8,0
9,36.9418420791626,0.4269188866019249,0.89075,8,0,8,0
10,161.05348467826843,0.41062942147254944,0.8908571428571429,7,1,7,0
11,33.34275722503662,0.3953470970903124,0.8934285714285715,7,0,7,0
12,22.868974447250366,0.3825701517718179,0.897,7,0,7,0
13,22.578801155090332,0.3719975692885263,0.8985714285714286,7,0,7,0
14,20.425137281417847,0.3620991366250174,0.8998571428571429,7,0,7,0
15,24.01766538619995,0.3540796935558319,0.9017142857142857,7,0,7,0
16,18.189887523651123,0.34691920025008066,0.9024285714285715,7,0,7,0
17,15.753554344177246,0.34035525577408926,0.904,7,0,7,0
18,17.848922967910767,0.3354640305042267,0.9062857142857143,7,0,7,0
19,16.192131519317627,0.3300669491291046,0.9075714285714286,7,0,7,0
20,33.284831523895264,0.32516099725450787,0.9091428571428571,7,0,7,0
21,33.96609592437744,0.31975658025060383,0.911,7,0,7,0
22,20.02681565284729,0.3161649065358298,0.9118571428571428,7,0,7,0
23,29.548450469970703,0.311725309916905,0.9132857142857143,7,0,7,0
24,19.538631916046143,0.3082417164530073,0.9132857142857143,7,0,7,0
25,21.906258583068848,0.3049963414669037,0.9135714285714286,7,0,7,0
26,29.07148766517639,0.30180585384368896,0.9148571428571428,7,0,7,0
27,24.22447371482849,0.29809635877609253,0.9154285714285715,7,0,7,0
28,15.925647497177124,0.29480344482830595,0.917,7,0,7,0
29,20.525556325912476,0.29232562865529743,0.9165714285714286,7,0,7,0
30,22.071887493133545,0.28957902107919964,0.9177142857142857,7,0,7,0
31,21.230085611343384,0.28731092384883333,0.918,7,0,7,0
32,17.152714014053345,0.28437699590410503,0.9195714285714286,7,0,7,0
33,31.0399329662323,0.2812918892928532,0.9205714285714286,7,0,7,0
34,21.680384635925293,0.2790853806904384,0.9208571428571428,7,0,7,0
35,23.878368377685547,0.27644953983170645,0.9208571428571428,7,0,7,0
36,21.72618818283081,0.2741050592490605,0.9215714285714286,7,0,7,0
37,18.65765881538391,0.27249461838177275,0.9234285714285714,7,0,7,0
38,21.002492904663086,0.2695266625710896,0.9232857142857143,7,0,7,0
39,23.631271362304688,0.2677705692393439,0.925,7,0,7,0
40,20.070698499679565,0.2657203312431063,0.9238571428571428,7,0,7,0
41,32.313657999038696,0.2635794154235295,0.9254285714285714,7,0,7,0
42,35.14088201522827,0.26174433742250713,0.925,7,0,7,0
43,24.52756094932556,0.2596123772008078,0.9262857142857143,7,0,7,0
44,24.196828365325928,0.25742279418877195,0.9267142857142857,7,0,7,0
45,23.12326216697693,0.2565381335360663,0.9275714285714286,7,0,7,0
46,19.774975299835205,0.25428941207272665,0.9274285714285714,7,0,7,0
47,36.15415906906128,0.25251796415873934,0.928,7,0,7,0
48,37.257866621017456,0.2504070316042219,0.9288571428571428,7,0,7,0
49,23.93814516067505,0.2492434893335615,0.928,7,0,7,0
50,29.067957878112793,0.24688848853111267,0.9292857142857143,7,0,7,0
